ifs,code,country,imf_region,imf_income,year,FD,FI,FM,FID,FIA,FIE,FMD,FMA,FME
911,ARM,Armenia,Middle East and Central Asia,EM,1987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
911,ARM,Armenia,Middle East and Central Asia,EM,1986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
911,ARM,Armenia,Middle East and Central Asia,EM,1985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
911,ARM,Armenia,Middle East and Central Asia,EM,1984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
911,ARM,Armenia,Middle East and Central Asia,EM,1983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
911,ARM,Armenia,Middle East and Central Asia,EM,1982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
911,ARM,Armenia,Middle East and Central Asia,EM,1981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
911,ARM,Armenia,Middle East and Central Asia,EM,1980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2018,0.30,0.59,0.00,0.30,0.58,0.83,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2017,0.30,0.59,0.00,0.30,0.58,0.83,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2016,0.31,0.62,0.00,0.31,0.64,0.83,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2015,0.33,0.64,0.00,0.33,0.68,0.83,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2014,0.33,0.65,0.00,0.33,0.71,0.83,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2013,0.34,0.68,0.00,0.35,0.76,0.81,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2012,0.34,0.66,0.00,0.34,0.75,0.78,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2011,0.30,0.59,0.00,0.37,0.75,0.51,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2010,0.31,0.60,0.00,0.38,0.77,0.51,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2009,0.30,0.59,0.00,0.35,0.76,0.52,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2008,0.29,0.58,0.00,0.33,0.74,0.51,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2007,0.27,0.53,0.00,0.30,0.67,0.51,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2006,0.28,0.56,0.00,0.33,0.70,0.51,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2005,0.29,0.57,0.00,0.33,0.72,0.52,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2004,0.27,0.53,0.00,0.37,0.58,0.53,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2003,0.29,0.56,0.00,0.40,0.62,0.55,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2002,0.27,0.53,0.00,0.33,0.59,0.56,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2001,0.27,0.53,0.00,0.34,0.60,0.52,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,2000,0.27,0.54,0.00,0.38,0.61,0.49,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1999,0.27,0.53,0.00,0.37,0.59,0.51,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1998,0.26,0.52,0.00,0.36,0.58,0.48,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1997,0.25,0.50,0.00,0.36,0.55,0.46,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1996,0.24,0.48,0.00,0.32,0.53,0.48,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1995,0.25,0.49,0.00,0.29,0.47,0.66,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1994,0.22,0.44,0.00,0.25,0.40,0.62,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1993,0.25,0.49,0.00,0.28,0.45,0.67,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1992,0.26,0.51,0.00,0.29,0.49,0.70,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1991,0.26,0.51,0.00,0.27,0.49,0.72,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1990,0.31,0.60,0.00,0.26,0.63,0.86,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1989,0.26,0.50,0.00,0.26,0.45,0.76,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1988,0.27,0.53,0.00,0.25,0.51,0.81,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1987,0.25,0.50,0.00,0.25,0.44,0.76,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1986,0.22,0.43,0.00,0.21,0.35,0.70,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1985,0.23,0.44,0.00,0.22,0.35,0.75,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1984,0.19,0.37,0.00,0.21,0.25,0.65,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1983,0.16,0.32,0.00,0.24,0.18,0.53,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1982,0.15,0.29,0.00,0.20,0.17,0.50,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1981,0.16,0.32,0.00,0.21,0.19,0.56,0.00,0.00,0.00
311,ATG,Antigua and Barbuda,Western Hemisphere,EM,1980,0.17,0.33,0.00,0.19,0.21,0.61,0.00,0.00,0.00
193,AUS,Australia,Asia and Pacific,AM,2018,0.88,0.92,0.80,0.90,0.82,0.82,0.86,0.77,0.73
193,AUS,Australia,Asia and Pacific,AM,2017,0.89,0.93,0.81,0.90,0.84,0.81,0.97,0.77,0.64
193,AUS,Australia,Asia and Pacific,AM,2016,0.90,0.93,0.84,0.93,0.81,0.80,0.98,0.78,0.72
193,AUS,Australia,Asia and Pacific,AM,2015,0.91,0.94,0.83,0.95,0.83,0.82,0.91,0.81,0.76
193,AUS,Australia,Asia and Pacific,AM,2014,0.89,0.95,0.80,0.96,0.83,0.82,0.87,0.83,0.65
193,AUS,Australia,Asia and Pacific,AM,2013,0.89,0.94,0.81,0.92,0.84,0.82,0.86,0.84,0.69
193,AUS,Australia,Asia and Pacific,AM,2012,0.91,0.94,0.84,0.91,0.85,0.81,0.89,0.83,0.78
193,AUS,Australia,Asia and Pacific,AM,2011,0.94,0.94,0.91,0.92,0.84,0.81,0.90,0.80,1.00
193,AUS,Australia,Asia and Pacific,AM,2010,0.94,0.94,0.91,0.92,0.85,0.81,0.98,0.79,0.93
193,AUS,Australia,Asia and Pacific,AM,2009,0.92,0.94,0.86,0.93,0.85,0.80,0.97,0.76,0.80
193,AUS,Australia,Asia and Pacific,AM,2008,0.88,0.92,0.81,0.88,0.86,0.79,0.82,0.61,1.00
193,AUS,Australia,Asia and Pacific,AM,2007,0.96,0.96,0.92,0.97,0.86,0.80,0.96,0.78,1.00
193,AUS,Australia,Asia and Pacific,AM,2006,0.93,0.94,0.88,0.92,0.85,0.80,0.95,0.74,0.94
193,AUS,Australia,Asia and Pacific,AM,2005,0.91,0.92,0.87,0.91,0.85,0.76,0.92,0.76,0.91
193,AUS,Australia,Asia and Pacific,AM,2004,0.90,0.92,0.85,0.92,0.85,0.75,0.91,0.77,0.84
193,AUS,Australia,Asia and Pacific,AM,2003,0.90,0.90,0.86,0.92,0.84,0.70,0.91,0.79,0.86
193,AUS,Australia,Asia and Pacific,AM,2002,0.90,0.88,0.87,0.93,0.84,0.62,0.88,0.80,0.92
193,AUS,Australia,Asia and Pacific,AM,2001,0.87,0.88,0.83,0.92,0.83,0.62,0.87,0.81,0.77
193,AUS,Australia,Asia and Pacific,AM,2000,0.83,0.89,0.75,0.92,0.84,0.64,0.75,0.79,0.68
193,AUS,Australia,Asia and Pacific,AM,1999,0.78,0.87,0.67,0.91,0.82,0.60,0.75,0.69,0.56
193,AUS,Australia,Asia and Pacific,AM,1998,0.74,0.86,0.58,0.90,0.82,0.61,0.59,0.57,0.57
193,AUS,Australia,Asia and Pacific,AM,1997,0.70,0.85,0.53,0.90,0.81,0.60,0.49,0.49,0.61
193,AUS,Australia,Asia and Pacific,AM,1996,0.67,0.82,0.50,0.89,0.74,0.58,0.50,0.45,0.55
193,AUS,Australia,Asia and Pacific,AM,1995,0.62,0.79,0.43,0.88,0.69,0.56,0.41,0.41,0.48
193,AUS,Australia,Asia and Pacific,AM,1994,0.65,0.79,0.47,0.88,0.70,0.56,0.44,0.43,0.54
193,AUS,Australia,Asia and Pacific,AM,1993,0.59,0.78,0.38,0.87,0.68,0.55,0.37,0.36,0.39
193,AUS,Australia,Asia and Pacific,AM,1992,0.52,0.74,0.28,0.87,0.64,0.47,0.23,0.24,0.37
193,AUS,Australia,Asia and Pacific,AM,1991,0.54,0.77,0.29,0.87,0.66,0.55,0.26,0.24,0.38
193,AUS,Australia,Asia and Pacific,AM,1990,0.58,0.82,0.31,0.87,0.75,0.62,0.22,0.27,0.45
193,AUS,Australia,Asia and Pacific,AM,1989,0.58,0.82,0.32,0.86,0.73,0.64,0.28,0.31,0.37
193,AUS,Australia,Asia and Pacific,AM,1988,0.56,0.73,0.37,0.73,0.65,0.62,0.34,0.41,0.36
193,AUS,Australia,Asia and Pacific,AM,1987,0.60,0.73,0.46,0.70,0.66,0.64,0.48,0.44,0.45
193,AUS,Australia,Asia and Pacific,AM,1986,0.54,0.72,0.34,0.67,0.65,0.65,0.36,0.41,0.23
193,AUS,Australia,Asia and Pacific,AM,1985,0.50,0.68,0.30,0.61,0.61,0.66,0.21,0.40,0.31
193,AUS,Australia,Asia and Pacific,AM,1984,0.42,0.61,0.22,0.50,0.56,0.66,0.15,0.27,0.24
193,AUS,Australia,Asia and Pacific,AM,1983,0.40,0.59,0.18,0.47,0.54,0.65,0.17,0.17,0.21
193,AUS,Australia,Asia and Pacific,AM,1982,0.36,0.58,0.13,0.45,0.53,0.66,0.12,0.14,0.14
193,AUS,Australia,Asia and Pacific,AM,1981,0.38,0.58,0.16,0.45,0.53,0.66,0.16,0.14,0.17
193,AUS,Australia,Asia and Pacific,AM,1980,0.37,0.59,0.14,0.45,0.54,0.66,0.18,0.14,0.10
122,AUT,Austria,Europe,AM,2018,0.65,0.69,0.58,0.59,0.64,0.71,0.44,0.89,0.40
122,AUT,Austria,Europe,AM,2017,0.63,0.69,0.54,0.59,0.64,0.70,0.49,0.80,0.31
122,AUT,Austria,Europe,AM,2016,0.63,0.72,0.52,0.59,0.64,0.79,0.48,0.68,0.39
122,AUT,Austria,Europe,AM,2015,0.62,0.70,0.51,0.61,0.66,0.68,0.46,0.68,0.40
122,AUT,Austria,Europe,AM,2014,0.62,0.71,0.51,0.62,0.67,0.68,0.42,0.76,0.35
122,AUT,Austria,Europe,AM,2013,0.64,0.71,0.53,0.62,0.68,0.67,0.48,0.84,0.27
122,AUT,Austria,Europe,AM,2012,0.64,0.73,0.52,0.63,0.68,0.73,0.46,0.83,0.27
122,AUT,Austria,Europe,AM,2011,0.67,0.73,0.59,0.64,0.67,0.71,0.44,0.79,0.54
122,AUT,Austria,Europe,AM,2010,0.68,0.72,0.61,0.66,0.63,0.71,0.50,0.87,0.46
122,AUT,Austria,Europe,AM,2009,0.68,0.72,0.63,0.66,0.63,0.69,0.49,0.86,0.54
122,AUT,Austria,Europe,AM,2008,0.76,0.71,0.79,0.65,0.64,0.68,0.47,0.92,1.00
122,AUT,Austria,Europe,AM,2007,0.75,0.73,0.73,0.65,0.64,0.76,0.63,0.92,0.65
122,AUT,Austria,Europe,AM,2006,0.73,0.74,0.69,0.66,0.64,0.77,0.58,0.96,0.51
122,AUT,Austria,Europe,AM,2005,0.70,0.75,0.62,0.67,0.64,0.79,0.46,0.99,0.41
122,AUT,Austria,Europe,AM,2004,0.67,0.75,0.57,0.64,0.66,0.79,0.41,0.97,0.35
122,AUT,Austria,Europe,AM,2003,0.63,0.73,0.49,0.63,0.64,0.78,0.35,0.88,0.25
122,AUT,Austria,Europe,AM,2002,0.59,0.73,0.43,0.63,0.62,0.80,0.31,0.76,0.23
122,AUT,Austria,Europe,AM,2001,0.59,0.74,0.43,0.64,0.65,0.79,0.26,0.69,0.35
122,AUT,Austria,Europe,AM,2000,0.62,0.75,0.47,0.62,0.67,0.80,0.24,0.80,0.39
122,AUT,Austria,Europe,AM,1999,0.59,0.72,0.44,0.58,0.65,0.81,0.21,0.70,0.43
122,AUT,Austria,Europe,AM,1998,0.63,0.64,0.59,0.50,0.54,0.79,0.18,0.66,1.00
122,AUT,Austria,Europe,AM,1997,0.52,0.59,0.43,0.44,0.48,0.78,0.19,0.73,0.39
122,AUT,Austria,Europe,AM,1996,0.47,0.57,0.35,0.44,0.45,0.77,0.16,0.53,0.39
122,AUT,Austria,Europe,AM,1995,0.47,0.54,0.39,0.38,0.42,0.77,0.16,0.54,0.51
122,AUT,Austria,Europe,AM,1994,0.46,0.52,0.39,0.34,0.41,0.78,0.15,0.68,0.36
122,AUT,Austria,Europe,AM,1993,0.42,0.52,0.31,0.33,0.40,0.79,0.13,0.50,0.30
122,AUT,Austria,Europe,AM,1992,0.35,0.47,0.23,0.28,0.34,0.77,0.10,0.31,0.29
122,AUT,Austria,Europe,AM,1991,0.37,0.44,0.28,0.23,0.32,0.78,0.13,0.36,0.38
122,AUT,Austria,Europe,AM,1990,0.44,0.35,0.52,0.15,0.20,0.72,0.25,0.33,1.00
122,AUT,Austria,Europe,AM,1989,0.41,0.33,0.48,0.14,0.19,0.71,0.19,0.29,1.00
122,AUT,Austria,Europe,AM,1988,0.29,0.33,0.23,0.14,0.19,0.70,0.09,0.38,0.24
122,AUT,Austria,Europe,AM,1987,0.26,0.30,0.20,0.12,0.16,0.67,0.08,0.34,0.21
122,AUT,Austria,Europe,AM,1986,0.26,0.30,0.21,0.11,0.15,0.67,0.08,0.35,0.21
122,AUT,Austria,Europe,AM,1985,0.25,0.29,0.21,0.11,0.14,0.65,0.07,0.36,0.21
122,AUT,Austria,Europe,AM,1984,0.21,0.28,0.14,0.10,0.14,0.64,0.05,0.29,0.09
122,AUT,Austria,Europe,AM,1983,0.21,0.29,0.13,0.11,0.14,0.65,0.05,0.23,0.10
122,AUT,Austria,Europe,AM,1982,0.18,0.25,0.11,0.08,0.11,0.60,0.05,0.23,0.06
122,AUT,Austria,Europe,AM,1981,0.19,0.26,0.11,0.09,0.12,0.62,0.05,0.21,0.06
122,AUT,Austria,Europe,AM,1980,0.18,0.27,0.09,0.09,0.12,0.63,0.05,0.17,0.06
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2018,0.20,0.33,0.07,0.06,0.27,0.69,0.16,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2017,0.20,0.32,0.07,0.06,0.27,0.64,0.18,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2016,0.18,0.27,0.07,0.08,0.27,0.46,0.19,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2015,0.19,0.31,0.06,0.10,0.28,0.54,0.14,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2014,0.17,0.30,0.03,0.08,0.28,0.53,0.08,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2013,0.17,0.30,0.03,0.07,0.27,0.59,0.06,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2012,0.17,0.31,0.02,0.06,0.25,0.65,0.06,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2011,0.16,0.28,0.02,0.05,0.25,0.57,0.05,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2010,0.15,0.26,0.03,0.05,0.23,0.53,0.08,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2009,0.16,0.27,0.04,0.05,0.22,0.57,0.09,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2008,0.14,0.25,0.03,0.05,0.21,0.52,0.07,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2007,0.14,0.24,0.04,0.04,0.19,0.52,0.10,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2006,0.14,0.23,0.05,0.04,0.16,0.54,0.10,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2005,0.13,0.22,0.04,0.04,0.15,0.50,0.11,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2004,0.14,0.23,0.05,0.04,0.14,0.53,0.12,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2003,0.11,0.21,0.01,0.04,0.14,0.48,0.02,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2002,0.10,0.18,0.01,0.03,0.12,0.41,0.03,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2001,0.09,0.16,0.02,0.03,0.11,0.37,0.03,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,2000,0.08,0.14,0.02,0.02,0.12,0.31,0.04,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1999,0.08,0.14,0.02,0.02,0.10,0.33,0.04,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1998,0.09,0.15,0.02,0.02,0.10,0.36,0.04,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1997,0.08,0.14,0.02,0.01,0.09,0.34,0.04,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1996,0.09,0.17,0.02,0.01,0.09,0.45,0.04,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1995,0.10,0.17,0.02,0.01,0.09,0.46,0.04,0.01,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1994,0.15,0.27,0.03,0.02,0.13,0.75,0.05,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1993,0.16,0.28,0.03,0.03,0.13,0.75,0.05,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1992,0.17,0.30,0.03,0.03,0.15,0.80,0.06,0.02,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
912,AZE,Azerbaijan,Middle East and Central Asia,EM,1980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
618,BDI,Burundi,Africa,LIC,2018,0.16,0.23,0.09,0.05,0.04,0.67,0.22,0.01,0.00
618,BDI,Burundi,Africa,LIC,2017,0.15,0.20,0.09,0.05,0.04,0.57,0.22,0.01,0.00
618,BDI,Burundi,Africa,LIC,2016,0.14,0.18,0.09,0.06,0.04,0.50,0.22,0.01,0.00
618,BDI,Burundi,Africa,LIC,2015,0.13,0.18,0.08,0.06,0.04,0.48,0.21,0.01,0.00
618,BDI,Burundi,Africa,LIC,2014,0.13,0.17,0.08,0.06,0.04,0.46,0.20,0.01,0.00
618,BDI,Burundi,Africa,LIC,2013,0.13,0.18,0.08,0.07,0.04,0.47,0.19,0.01,0.00
618,BDI,Burundi,Africa,LIC,2012,0.12,0.17,0.06,0.07,0.04,0.46,0.14,0.02,0.00
618,BDI,Burundi,Africa,LIC,2011,0.12,0.19,0.04,0.08,0.03,0.51,0.10,0.02,0.00
618,BDI,Burundi,Africa,LIC,2010,0.12,0.19,0.04,0.05,0.03,0.56,0.10,0.02,0.00
618,BDI,Burundi,Africa,LIC,2009,0.11,0.20,0.01,0.06,0.02,0.58,0.02,0.02,0.00
618,BDI,Burundi,Africa,LIC,2008,0.09,0.17,0.01,0.05,0.02,0.50,0.01,0.02,0.00
618,BDI,Burundi,Africa,LIC,2007,0.08,0.15,0.01,0.06,0.02,0.42,0.01,0.02,0.00
618,BDI,Burundi,Africa,LIC,2006,0.08,0.14,0.01,0.06,0.02,0.39,0.01,0.02,0.00
618,BDI,Burundi,Africa,LIC,2005,0.09,0.17,0.01,0.05,0.02,0.50,0.01,0.02,0.00
618,BDI,Burundi,Africa,LIC,2004,0.10,0.18,0.01,0.07,0.02,0.52,0.01,0.02,0.00
618,BDI,Burundi,Africa,LIC,2003,0.10,0.19,0.01,0.07,0.02,0.54,0.01,0.02,0.00
618,BDI,Burundi,Africa,LIC,2002,0.11,0.20,0.01,0.07,0.02,0.58,0.01,0.02,0.00
618,BDI,Burundi,Africa,LIC,2001,0.09,0.17,0.01,0.05,0.01,0.52,0.01,0.02,0.00
618,BDI,Burundi,Africa,LIC,2000,0.10,0.19,0.01,0.05,0.02,0.56,0.00,0.02,0.00
618,BDI,Burundi,Africa,LIC,1999,0.10,0.20,0.01,0.04,0.02,0.60,0.00,0.02,0.00
618,BDI,Burundi,Africa,LIC,1998,0.10,0.18,0.01,0.04,0.01,0.57,0.00,0.02,0.00
618,BDI,Burundi,Africa,LIC,1997,0.10,0.18,0.01,0.03,0.01,0.56,0.00,0.02,0.00
618,BDI,Burundi,Africa,LIC,1996,0.09,0.17,0.01,0.04,0.01,0.52,0.00,0.02,0.00
618,BDI,Burundi,Africa,LIC,1995,0.09,0.17,0.01,0.03,0.01,0.53,0.00,0.02,0.00
618,BDI,Burundi,Africa,LIC,1994,0.08,0.15,0.01,0.04,0.01,0.45,0.00,0.02,0.00
618,BDI,Burundi,Africa,LIC,1993,0.08,0.15,0.01,0.04,0.01,0.44,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1992,0.08,0.14,0.01,0.03,0.01,0.44,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1991,0.08,0.14,0.01,0.03,0.01,0.44,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1990,0.07,0.14,0.01,0.03,0.01,0.44,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1989,0.07,0.14,0.00,0.02,0.01,0.44,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1988,0.07,0.14,0.00,0.02,0.01,0.44,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1987,0.09,0.16,0.00,0.01,0.01,0.54,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1986,0.09,0.18,0.01,0.01,0.01,0.59,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1985,0.07,0.14,0.00,0.01,0.01,0.46,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1984,0.08,0.16,0.00,0.01,0.01,0.53,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1983,0.08,0.16,0.00,0.02,0.01,0.53,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1982,0.10,0.19,0.01,0.02,0.01,0.62,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1981,0.11,0.22,0.01,0.02,0.01,0.72,0.00,0.01,0.00
618,BDI,Burundi,Africa,LIC,1980,0.09,0.18,0.00,0.02,0.01,0.58,0.00,0.01,0.00
124,BEL,Belgium,Europe,AM,2018,0.65,0.77,0.52,0.60,0.76,0.76,0.67,0.50,0.34
124,BEL,Belgium,Europe,AM,2017,0.67,0.79,0.53,0.63,0.78,0.78,0.76,0.44,0.34
124,BEL,Belgium,Europe,AM,2016,0.63,0.78,0.46,0.58,0.82,0.77,0.73,0.25,0.34
124,BEL,Belgium,Europe,AM,2015,0.67,0.80,0.52,0.59,0.85,0.78,0.77,0.39,0.34
124,BEL,Belgium,Europe,AM,2014,0.63,0.79,0.44,0.57,0.86,0.77,0.65,0.28,0.34
124,BEL,Belgium,Europe,AM,2013,0.65,0.79,0.49,0.54,0.90,0.75,0.71,0.35,0.37
124,BEL,Belgium,Europe,AM,2012,0.64,0.78,0.47,0.53,0.91,0.72,0.71,0.25,0.40
124,BEL,Belgium,Europe,AM,2011,0.65,0.79,0.48,0.52,0.92,0.76,0.65,0.23,0.54
124,BEL,Belgium,Europe,AM,2010,0.65,0.81,0.46,0.55,0.92,0.77,0.70,0.17,0.48
124,BEL,Belgium,Europe,AM,2009,0.66,0.78,0.52,0.57,0.90,0.69,0.68,0.28,0.57
124,BEL,Belgium,Europe,AM,2008,0.73,0.80,0.63,0.56,0.90,0.76,0.65,0.23,1.00
124,BEL,Belgium,Europe,AM,2007,0.74,0.85,0.60,0.64,0.89,0.82,0.74,0.31,0.72
124,BEL,Belgium,Europe,AM,2006,0.69,0.84,0.50,0.65,0.88,0.82,0.68,0.37,0.41
124,BEL,Belgium,Europe,AM,2005,0.65,0.83,0.45,0.63,0.88,0.81,0.58,0.29,0.44
124,BEL,Belgium,Europe,AM,2004,0.63,0.82,0.42,0.60,0.88,0.79,0.56,0.32,0.33
124,BEL,Belgium,Europe,AM,2003,0.60,0.80,0.36,0.59,0.85,0.80,0.50,0.28,0.29
124,BEL,Belgium,Europe,AM,2002,0.60,0.79,0.38,0.59,0.84,0.77,0.49,0.25,0.36
124,BEL,Belgium,Europe,AM,2001,0.62,0.83,0.38,0.62,0.86,0.84,0.54,0.30,0.27
124,BEL,Belgium,Europe,AM,2000,0.61,0.82,0.38,0.62,0.86,0.79,0.56,0.29,0.25
124,BEL,Belgium,Europe,AM,1999,0.61,0.81,0.40,0.57,0.88,0.79,0.52,0.32,0.33
124,BEL,Belgium,Europe,AM,1998,0.59,0.81,0.36,0.57,0.88,0.79,0.56,0.18,0.29
124,BEL,Belgium,Europe,AM,1997,0.56,0.81,0.28,0.58,0.89,0.79,0.37,0.21,0.25
124,BEL,Belgium,Europe,AM,1996,0.51,0.77,0.23,0.52,0.85,0.79,0.30,0.16,0.22
